PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P380,20,Female,MA B.Ed,Biswas,20LPA,rural,Hindu,157,,380
P381,39,Male,MSC B.Ed,OBC,Business,rural,Hindu,152,,381
P382,31,Male,BSc,Brahmin,IT,urban,Hindu,132,,382
P383,22,Male,BA,Brahmin,20LPA,urban,Muslim,152,,383
P384,20,Male,B.Tech,Sunni,20LPA,rural,Muslim,154,,384
P385,27,Male,MA,General,15LPA,urban,Hindu,132,,385
P386,25,Male,MA,Kayastha,Business,urban,Others,152,,386
P387,36,Male,B.Tech,Kayastha,MNC-IT,rural,Christian,154,,387
P388,23,Female,B.Tech,General,Bank,rural,Hindu,157,,388
P389,35,Male,MSC B.Ed,SC,15LPA,rural,Hindu,157,,389
P390,27,Male,BA B.Ed,Kayastha,20LPA,urban,Hindu,162,,390
P391,38,Female,MSC B.Ed,Kayastha,Pharma Co B'loe,rural,Muslim,132,,391
P392,29,Female,MA,Kayastha,Business,urban,Muslim,162,,392
P393,30,Male,MA B.Ed,Kayastha,IT,urban,Hindu,157,,393
P394,30,Female,MSC B.Ed,General,IT,urban,Muslim,162,,394
P395,29,Female,MA,Kayastha,College lecturer,urban,Muslim,152,,395
P396,24,Male,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,152,,396
P397,28,Male,BA B.Ed,Baisya,IT,urban,Hindu,162,,397
P398,34,Female,MSC B.Ed,Brahmin,MNC-IT,urban,Sikh,132,,398
P399,32,Female,MSC B.Ed,SC,12LPA,urban,Hindu,132,,399
P400,25,Male,MA B.Ed,SC,Hospital Nurse,urban,Sikh,154,,400
P401,21,Male,MA,SC,Digital Marketting B'lore,urban,Hindu,152,,401
P402,35,Female,MA B.Ed,Brahmin,MNC-IT,urban,Hindu,132,,402
P403,24,Female,MA,Sunni,12LPA,rural,Hindu,152,,403
P404,31,Male,MBA,Brahmin,MNC-IT,urban,Hindu,132,,404
P405,32,Male,BSc,Kayastha,Business,rural,Christian,154,,405
P406,26,Female,MA B.Ed,SC,Bank,urban,Hindu,162,,406
P407,38,Female,MA,Tambuli,Digital Marketting B'lore,rural,Hindu,154,,407
P408,36,Male,MA B.Ed,Kayastha,12LPA,urban,Muslim,157,,408
P409,19,Female,B.Tech,Kayastha,Business,urban,Muslim,132,,409
P410,33,Male,BA,Brahmin,IT,rural,Hindu,152,,410
P411,20,Female,B.Tech,Brahmin,Business,urban,Muslim,152,,411
P412,18,Male,MBA,Kayastha,Business,urban,Muslim,132,,412
P413,24,Female,BA,Kayastha,Business,rural,Hindu,154,,413
P414,24,Female,BA,Tili,Bank,rural,Muslim,152,,414
P415,20,Male,B.Tech MBA,Sunni,Bank,rural,Hindu,162,,415
P416,19,Female,MA,Sunni,15LPA,urban,Muslim,154,,416
P417,39,Male,BA B.Ed,General,College lecturer,rural,Christian,132,,417
P418,24,Male,B.Tech,Tili,Researcg-Scholar-germany,urban,Hindu,152,,418
P419,25,Male,B.Tech,General,12LPA,urban,Hindu,157,,419
P420,39,Female,MSC B.Ed,General,Business,urban,Others,157,,420
P421,38,Male,MA B.Ed,Kayastha,Business,urban,Muslim,132,,421
P422,35,Female,BA,Swarnakar,Digital Marketting B'lore,urban,Hindu,154,,422
P423,19,Male,LLM,SC,Digital Marketting B'lore,rural,Hindu,154,,423
P424,35,Female,MA,Bhattacharya,15LPA,urban,Muslim,152,,424
P425,38,Male,MSC B.Ed,SC,Advocate,urban,Sikh,152,,425
P426,31,Male,MA B.Ed,Brahmin,Business,urban,Hindu,152,,426
P427,32,Male,BA,Sunni,IT,rural,Muslim,162,,427
P428,19,Female,MSC B.Ed,Kayastha,Business,rural,Hindu,132,,428
P429,24,Male,BA,Brahmin,IT,urban,Hindu,157,,429
P430,21,Female,MA,Brahmin,IT,urban,Hindu,157,,430
P431,37,Male,Bcom,OBC,20LPA,urban,Muslim,152,,431
P432,22,Male,BA,Brahmin,15LPA,urban,Christian,132,,432
P433,29,Female,MBA,Tili,Hospital Nurse,urban,Hindu,154,,433
P434,27,Male,MA,OBC,IT,urban,Others,157,,434
P435,22,Female,BA,Brahmin,Hospital Nurse,urban,Hindu,154,,435
P436,22,Male,B.Tech,Kayastha,IT,rural,Hindu,162,,436
P437,36,Male,MA B.Ed,Kayastha,IT,urban,Hindu,157,,437
P438,22,Male,MSC B.Ed,General,Pharma Co B'loe,urban,Hindu,154,,438
P439,29,Male,MBA,Brahmin,IT,rural,Hindu,154,,439
P440,35,Female,MA,Sunni,15LPA,urban,Hindu,152,,440
P441,39,Male,B.Tech,SC,Pharma Co B'loe,rural,Muslim,132,,441
P442,36,Female,BA B.Ed,Brahmin,Business,rural,Others,157,,442
P443,37,Female,MBA,SC,Business,urban,Muslim,154,,443
P444,29,Female,MBA,Brahmin,Business,urban,Muslim,152,,444
P445,35,Male,MSC B.Ed,Kayastha,IT,rural,Others,157,,445
P446,39,Male,MA,General,IT,rural,Hindu,162,,446
P447,29,Female,B.Tech,General,Pharma Co B'loe,rural,Others,154,,447
P448,32,Male,MBA,Baisya,Advocate,urban,Christian,152,,448
P449,37,Female,BA,Brahmin,Business,urban,Hindu,132,,449
P450,22,Female,BSc,Kayastha,MNC-IT,urban,Hindu,152,,450
P451,38,Male,BA,OBC,IT,rural,Christian,162,,451
P452,34,Female,MA,Brahmin,Business,rural,Muslim,157,,452
P453,33,Male,BA,Kayastha,Digital Marketting B'lore,urban,Hindu,154,,453
P454,27,Female,B.Tech,OBC,Business,urban,Muslim,152,,454
P455,30,Male,MSC B.Ed,Brahmin,MNC-IT,rural,Hindu,157,,455
P456,39,Male,BSc,Kayastha,Business,urban,Hindu,154,,456
P457,29,Female,BA,General,IT,urban,Hindu,162,,457
P458,21,Female,BA B.Ed,Kayastha,Hospital Nurse,rural,Hindu,152,,458
P459,31,Male,BA,Kayastha,IT,rural,Sikh,132,,459
P460,31,Female,B.Tech,OBC,Business,rural,Hindu,157,,460
P461,22,Female,MBA,SC,MNC-IT,urban,Hindu,152,,461
P462,19,Male,B.Tech,Brahmin,Business,rural,Hindu,154,,462
P463,19,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Muslim,132,,463
P464,36,Female,MBA,OBC,MNC-IT,rural,Christian,152,,464
P465,36,Female,BA,OBC,12LPA,rural,Muslim,152,,465
P466,36,Female,LLM,Kayastha,MNC-IT,urban,Hindu,132,,466
P467,37,Male,MA B.Ed,Napit,Bank,rural,Hindu,152,,467
P468,27,Female,MBA,Brahmin,MNC-IT,rural,Muslim,157,,468
P469,21,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,132,,469
P470,23,Female,MA,Brahmin,Advocate,rural,Christian,132,,470
P471,33,Male,BSc,Brahmin,Bank,urban,Hindu,157,,471
P472,19,Male,MA,Kayastha,MNC-IT,rural,Muslim,157,,472
P473,26,Male,B.Tech,SC,MNC-IT,rural,Hindu,152,,473
P474,18,Female,BA,Sunni,IT,urban,Hindu,132,,474
P475,38,Male,B.Tech,Brahmin,MNC-IT,rural,Christian,154,,475
P476,20,Female,MA,General,Business,urban,Hindu,152,,476
P477,22,Male,B.Tech,Brahmin,Advocate,rural,Hindu,162,,477
P478,32,Female,BA,Brahmin,IT,rural,Muslim,132,,478
P479,30,Male,BA,Baisya,MNC-IT,urban,Hindu,162,,479
P480,18,Male,BA,General,Law Firm,rural,Muslim,162,,480
P481,22,Female,B.Tech MBA,Kayastha,Business,rural,Hindu,152,,481
P482,25,Male,MSC B.Ed,OBC,MNC-IT,rural,Hindu,132,,482
P483,35,Male,MA,Brahmin,MNC-IT,rural,Hindu,152,,483
P484,33,Female,B.Tech,Kayastha,Pharma Co B'loe,urban,Hindu,132,,484
P485,39,Female,BA B.Ed,SC,12LPA,rural,Sikh,152,,485
P486,34,Female,MA B.Ed,Brahmin,IT,urban,Hindu,154,,486
P487,20,Female,B.Tech,Baisya,MNC-IT,urban,Hindu,154,,487
P488,38,Female,MBA,Brahmin,Pharma Co B'loe,rural,Muslim,152,,488
P489,24,Male,LLB,Brahmin,IT,urban,Muslim,152,,489
P490,30,Male,BSc,Kayastha,Law Firm,urban,Muslim,154,,490
P491,24,Male,BA,Brahmin,Hospital Nurse,urban,Hindu,132,,491
P492,37,Female,MBA,Brahmin,15LPA,rural,Christian,152,,492
P493,35,Female,B.Tech MBA,General,MNC-IT,rural,Muslim,157,,493
P494,19,Female,BA,General,Digital Marketting B'lore,urban,Muslim,152,,494
P495,22,Female,MBA,Kayastha,Hospital Nurse,urban,Christian,157,,495
P496,32,Male,B.Tech,Kayastha,Advocate,urban,Hindu,132,,496
P497,27,Male,LLB,Kayastha,IT,urban,Hindu,157,,497
P498,38,Male,BA,SC,Law Firm,urban,Hindu,152,,498
P499,29,Male,B.Tech,Mukherjee,Business,rural,Muslim,154,,499
P500,21,Female,MA,Kayastha,IT,urban,Hindu,132,,500
P501,21,Male,MBA,SC,Business,rural,Hindu,132,,501
P502,34,Male,MSC B.Ed,Brahmin,Bank,rural,Muslim,152,,502
P503,28,Female,BA B.Ed,Swarnakar,IT,rural,Hindu,132,,503
P504,18,Male,BSc,SC,Advocate,rural,Hindu,157,,504
P505,22,Male,MSC B.Ed,Kumbhakar,Digital Marketting B'lore,rural,Hindu,152,,505
P506,39,Female,MA,Sunni,20LPA,rural,Hindu,162,,506
P507,27,Male,LLB,Kayastha,Business,urban,Hindu,152,,507
P508,38,Female,MA B.Ed,Kayastha,Business,urban,Muslim,154,,508
P509,34,Female,MA,Brahmin,Pharma Co B'loe,rural,Christian,157,,509
P510,24,Female,BA,Brahmin,MNC-IT,rural,Hindu,162,,510
P511,18,Male,BA,General,College lecturer,rural,Christian,157,,511
P512,36,Male,BA,SC,Advocate,rural,Hindu,157,,512
P513,25,Female,MBA,OBC,College lecturer,rural,Muslim,162,,513
P514,18,Male,B.Tech,Kayastha,IT,rural,Others,132,,514
P515,27,Female,MBA,Kayastha,Bank,rural,Muslim,162,,515
P516,25,Female,BA,Brahmin,MNC-IT,rural,Hindu,152,,516
P517,27,Male,LLB,Brahmin,IT,rural,Hindu,132,,517
P518,25,Male,MBA,Brahmin,MNC-IT,urban,Christian,154,,518
P519,32,Male,MA B.Ed,Baisya,Bank,urban,Muslim,132,,519
P520,34,Female,MSC B.Ed,Sunni,Digital Marketting B'lore,urban,Hindu,154,,520
P521,32,Male,MA,Kayastha,IT,urban,Muslim,152,,521
P522,34,Female,MBA,Barujibi,Bank,urban,Muslim,154,,522
P523,27,Female,MA,Kayastha,Business,urban,Hindu,132,,523
P524,36,Female,BSc,Brahmin,College lecturer,rural,Hindu,132,,524
P525,30,Male,MA,Kayastha,20LPA,rural,Hindu,157,,525
P526,38,Female,MSC B.Ed,OBC,Business,urban,Hindu,132,,526
P527,20,Female,BA,General,IT,urban,Muslim,154,,527
P528,21,Male,MA,Kayastha,IT,urban,Hindu,152,,528
P529,39,Male,MA B.Ed,SC,MNC-IT,urban,Muslim,162,,529
P530,20,Female,BA,Kayastha,MNC-IT,rural,Hindu,157,,530
P531,19,Male,BA,Tili,Law Firm,rural,Muslim,162,,531
P532,22,Male,BA,OBC,MNC-IT,rural,Hindu,154,,532
P533,33,Female,BA,SC,Digital Marketting B'lore,urban,Hindu,132,,533
P534,34,Female,MBA,Brahmin,Bank,urban,Hindu,157,,534
P535,20,Female,B.Tech,Kayastha,Business,rural,Sikh,162,,535
P536,22,Male,BSc,Brahmin,MNC-IT,urban,Sikh,132,,536
P537,39,Male,B.Tech,Kayastha,Business,urban,Muslim,152,,537
P538,26,Male,B.Tech MBA,General,IT,urban,Hindu,154,,538
P539,27,Male,PhD,Kayastha,Business,rural,Hindu,162,,539
P540,24,Female,MBA,Kayastha,IT,urban,Others,154,,540
P541,18,Female,MBA,SC,IT,urban,Hindu,162,,541
P542,37,Male,MSC B.Ed,Kayastha,Bank,rural,Christian,157,,542
P543,27,Female,MBA,Kayastha,Law Firm,rural,Christian,162,,543
P544,26,Male,MBA,Brahmin,Researcg-Scholar-germany,urban,Hindu,152,,544
P545,26,Male,MA,Kayastha,Hospital Nurse,urban,Christian,157,,545
P546,30,Female,MA B.Ed,Kayastha,Hospital Nurse,urban,Sikh,152,,546
P547,19,Female,MSC B.Ed,Sunni,IT,urban,Hindu,154,,547
P548,24,Female,MSC B.Ed,General,Law Firm,rural,Hindu,154,,548
P549,35,Male,BA,Sunni,Business,rural,Hindu,152,,549
P550,29,Female,B.Tech MBA,Baisya,IT,urban,Others,132,,550
P551,27,Female,B.Tech,Brahmin,Business,rural,Hindu,152,,551
P552,36,Female,BA,Kayastha,MNC-IT,rural,Hindu,132,,552
P553,38,Male,MSC B.Ed,SC,Researcg-Scholar-germany,rural,Others,157,,553
P554,35,Female,BA,SC,MNC-IT,urban,Muslim,157,,554
P555,27,Male,MA,Brahmin,MNC-IT,rural,Muslim,154,,555
P556,27,Female,B.Tech MBA,Baisya,Researcg-Scholar-germany,rural,Hindu,152,,556
P557,27,Male,MSC B.Ed,Kayastha,Business,urban,Hindu,132,,557
P558,37,Female,BSc,Kayastha,Business,urban,Hindu,152,,558
P559,21,Female,MA,General,Law Firm,urban,Hindu,154,,559
P560,37,Male,B.Tech,Brahmin,IT,rural,Hindu,152,,560
P561,33,Male,B.Tech MBA,General,Bank,urban,Muslim,152,,561
P562,24,Male,MA,OBC,Hospital Nurse,urban,Hindu,157,,562
P563,21,Female,PhD,OBC,MNC-IT,rural,Hindu,162,,563
P564,29,Male,MBA,Brahmin,Researcg-Scholar-germany,rural,Muslim,154,,564
P565,20,Female,BA,Baisya,Bank,urban,Hindu,152,,565
P566,39,Female,MA,Brahmin,Pharma Co B'loe,urban,Christian,154,,566
P567,27,Female,MSC B.Ed,OBC,Hospital Nurse,urban,Muslim,132,,567
P568,31,Female,MA,Brahmin,Business,urban,Muslim,162,,568
P569,21,Male,B.Tech,General,Business,urban,Hindu,162,,569
P570,36,Male,BSc,Kayastha,12LPA,rural,Others,154,,570
P571,24,Male,MBA,OBC,MNC-IT,rural,Hindu,162,,571
P572,35,Male,LLB,Kayastha,IT,rural,Hindu,152,,572
P573,18,Female,BA,SC,Business,rural,Hindu,132,,573
P574,30,Female,BA,SC,Digital Marketting B'lore,rural,Muslim,154,,574
P575,30,Male,B.Tech,Sunni,Pharma Co B'loe,rural,Sikh,154,,575
P576,25,Male,MA,Brahmin,Pharma Co B'loe,urban,Hindu,154,,576
P577,33,Female,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Christian,157,,577
P578,38,Male,MBA,Sunni,Business,urban,Others,132,,578
P579,23,Male,MA,Kayastha,Law Firm,urban,Hindu,152,,579
P580,37,Female,BA,Brahmin,Bank,urban,Hindu,152,,580
P581,32,Male,MA B.Ed,Brahmin,Bank,urban,Hindu,157,,581
P582,18,Female,BSc,OBC,12LPA,urban,Muslim,162,,582
P583,32,Female,MBA,Kayastha,IT,rural,Hindu,157,,583
P584,31,Female,B.Tech MBA,SC,College lecturer,urban,Hindu,152,,584
P585,23,Male,LLM,OBC,MNC-IT,rural,Muslim,132,,585
P586,32,Male,B.Tech,Baisya,Business,urban,Others,157,,586
P587,34,Female,MBA,General,20LPA,urban,Hindu,154,,587
P588,34,Female,BA,Baisya,Advocate,urban,Hindu,132,,588
P589,28,Male,BA,Tili,Business,urban,Hindu,162,,589
P590,28,Female,PhD,Brahmin,Hospital Nurse,urban,Hindu,157,,590
P591,30,Male,BSc,Brahmin,IT,rural,Muslim,157,,591
P592,22,Male,BA,Kayastha,Pharma Co B'loe,rural,Hindu,157,,592
P593,33,Female,BA,Kayastha,Bank,urban,Others,132,,593
P594,32,Female,MA,SC,IT,rural,Hindu,154,,594
P595,32,Female,MA B.Ed,Brahmin,Researcg-Scholar-germany,urban,Hindu,154,,595
P596,19,Female,BA,Brahmin,Business,urban,Others,162,,596
P597,31,Male,BSc,OBC,Business,urban,Christian,132,,597
P598,25,Male,BA,Kayastha,Business,urban,Hindu,157,,598
P599,18,Male,LLB,OBC,MNC-IT,urban,Christian,154,,599
P600,36,Female,BA,Kayastha,IT,rural,Hindu,162,,600
P601,34,Female,MBA,General,Hospital Nurse,rural,Christian,162,,601
P602,39,Female,MSC B.Ed,SC,Hospital Nurse,rural,Hindu,132,,602
P603,23,Male,BA,SC,MNC-IT,urban,Muslim,157,,603
P604,36,Male,BSc,SC,Law Firm,rural,Others,152,,604
P605,31,Female,MA,Brahmin,IT,urban,Muslim,154,,605
P606,30,Male,B.Tech MBA,Kumbhakar,20LPA,rural,Hindu,154,,606
P607,20,Female,MSC B.Ed,OBC,15LPA,urban,Christian,162,,607
P608,18,Male,MA,Brahmin,15LPA,rural,Hindu,162,,608
P609,18,Male,B.Tech MBA,Kayastha,Business,urban,Christian,157,,609
P610,29,Female,B.Tech,Kayastha,MNC-IT,rural,Hindu,162,,610
P611,20,Male,BA B.Ed,Brahmin,12LPA,urban,Hindu,152,,611
P612,37,Female,MA,Brahmin,Pharma Co B'loe,rural,Hindu,132,,612
P613,26,Female,MSC B.Ed,Kayastha,Digital Marketting B'lore,rural,Muslim,132,,613
P614,19,Female,MSC B.Ed,Swarnakar,IT,urban,Christian,152,,614
P615,18,Female,MSC B.Ed,Kayastha,College lecturer,rural,Hindu,154,,615
P616,28,Male,LLB,Baisya,College lecturer,rural,Hindu,162,,616
P617,23,Male,LLM,Brahmin,Advocate,urban,Muslim,157,,617
P618,30,Female,B.Tech,Brahmin,Advocate,urban,Hindu,152,,618
P619,33,Male,MBA,OBC,12LPA,rural,Hindu,157,,619
P620,37,Male,B.Tech,Brahmin,12LPA,urban,Hindu,152,,620
P621,27,Female,MBA,SC,MNC-IT,urban,Hindu,154,,621
P622,23,Male,Bcom,Sunni,Researcg-Scholar-germany,rural,Hindu,154,,622
P623,24,Male,MA B.Ed,Kayastha,Pharma Co B'loe,urban,Sikh,154,,623
P624,27,Male,MBA,General,12LPA,urban,Hindu,132,,624
P625,20,Female,MA B.Ed,Baisya,Hospital Nurse,urban,Hindu,154,,625
P626,35,Male,MA B.Ed,Brahmin,Business,rural,Muslim,154,,626
P627,21,Female,PhD,OBC,IT,urban,Muslim,157,,627
P628,29,Female,LLB,Brahmin,Law Firm,rural,Hindu,152,,628
P629,25,Male,MA B.Ed,General,IT,urban,Hindu,154,,629
P630,32,Male,MA,General,Bank,rural,Christian,157,,630
P631,32,Female,MA,Brahmin,Business,urban,Hindu,162,,631
P632,25,Female,MSC B.Ed,Kayastha,12LPA,urban,Hindu,132,,632
P633,25,Male,BSc,OBC,College lecturer,rural,Hindu,132,,633
P634,25,Female,BA,OBC,MNC-IT,urban,Hindu,152,,634
P635,20,Male,MA,Brahmin,Business,rural,Christian,154,,635
P636,21,Male,MBA,Kayastha,College lecturer,rural,Muslim,154,,636
P637,35,Male,BA,Kayastha,MNC-IT,rural,Christian,162,,637
P638,37,Female,MSC B.Ed,OBC,15LPA,rural,Hindu,162,,638
P639,22,Female,MSC B.Ed,General,Bank,urban,Muslim,152,,639
P640,24,Female,BA,Brahmin,MNC-IT,rural,Hindu,157,,640
P641,27,Male,MSC B.Ed,Brahmin,15LPA,urban,Christian,162,,641
P642,20,Male,MSC B.Ed,OBC,MNC-IT,rural,Hindu,154,,642
P643,36,Female,B.Tech,SC,Advocate,rural,Christian,132,,643
P644,26,Female,BSc,Kayastha,Researcg-Scholar-germany,urban,Christian,152,,644
P645,32,Female,MA B.Ed,General,MNC-IT,rural,Hindu,157,,645
P646,32,Male,MA,Kayastha,IT,urban,Hindu,132,,646
P647,22,Female,MBA,Baisya,MNC-IT,rural,Hindu,152,,647
P648,32,Female,MA B.Ed,Tili,Business,rural,Muslim,152,,648
P649,39,Female,MA,Brahmin,MNC-IT,urban,Hindu,157,,649
P650,26,Female,B.Tech,Brahmin,IT,rural,Hindu,132,,650
P651,35,Female,LLB,Brahmin,Researcg-Scholar-germany,urban,Hindu,152,,651
P652,26,Male,LLB,General,12LPA,urban,Christian,132,,652
P653,22,Female,BA,Brahmin,Pharma Co B'loe,urban,Muslim,162,,653
P654,36,Female,LLM,Sadgop,MNC-IT,rural,Muslim,157,,654
P655,26,Female,BA,Sunni,Researcg-Scholar-germany,rural,Hindu,152,,655
P656,21,Male,MBA,Kayastha,15LPA,urban,Sikh,154,,656
P657,23,Male,MA B.Ed,Kayastha,Business,rural,Hindu,132,,657
P658,30,Male,MA B.Ed,SC,IT,urban,Hindu,154,,658
P659,26,Male,B.Tech,Kayastha,Business,rural,Hindu,152,,659
P660,32,Female,MA,General,15LPA,urban,Others,152,,660
P661,31,Female,MBA,Kayastha,IT,urban,Hindu,162,,661
P662,28,Female,B.Tech,SC,Business,urban,Sikh,157,,662
P663,19,Male,B.Tech,Sunni,12LPA,rural,Hindu,157,,663
P664,32,Female,MA B.Ed,General,MNC-IT,rural,Hindu,162,,664
P665,28,Male,BA B.Ed,Sunni,Bank,urban,Christian,154,,665
P666,36,Male,MA,Brahmin,12LPA,rural,Hindu,154,,666
P667,37,Female,BA,Sunni,Business,rural,Sikh,157,,667
P668,30,Male,MA,Kayastha,IT,urban,Hindu,157,,668
P669,22,Female,MA B.Ed,Swarnakar,IT,urban,Hindu,162,,669
P670,28,Male,BA,SC,MNC-IT,urban,Christian,157,,670
P671,35,Female,MSC B.Ed,Swarnakar,Business,rural,Muslim,152,,671
P672,27,Female,MSC B.Ed,Kayastha,MNC-IT,rural,Hindu,132,,672
P673,32,Male,MBA,Kayastha,Business,urban,Hindu,162,,673
P674,33,Male,MSC B.Ed,Chatterjee,Hospital Nurse,rural,Muslim,154,,674
P675,20,Female,MBA,Brahmin,Bank,urban,Hindu,157,,675
P676,18,Female,LLB,Kayastha,Business,urban,Muslim,154,,676
P677,24,Male,BA,Baisya,IT,rural,Hindu,162,,677
P678,35,Female,BSc,Brahmin,12LPA,urban,Hindu,154,,678
P679,32,Female,BA,Baisya,Hospital Nurse,rural,Hindu,162,,679
P680,34,Female,LLB,SC,MNC-IT,urban,Hindu,157,,680
P681,29,Female,B.Tech,Kayastha,15LPA,urban,Hindu,154,,681
P682,19,Female,BA,General,Business,rural,Muslim,157,,682
P683,19,Female,LLM,Kayastha,College lecturer,rural,Muslim,132,,683
P684,22,Female,B.Tech,Brahmin,IT,rural,Hindu,157,,684
P685,24,Female,MSC B.Ed,Tili,15LPA,urban,Hindu,152,,685
P686,27,Female,Bcom,Sunni,Bank,rural,Hindu,152,,686
P687,31,Male,MSC B.Ed,Brahmin,Business,urban,Hindu,162,,687
P688,26,Female,MSC B.Ed,Brahmin,Business,urban,Christian,132,,688
P689,24,Male,BA B.Ed,Brahmin,MNC-IT,rural,Hindu,157,,689
P690,39,Male,BA,Brahmin,Digital Marketting B'lore,urban,Hindu,154,,690
P691,18,Male,MBA,SC,MNC-IT,rural,Christian,132,,691
P692,27,Female,BA,Tili,IT,rural,Sikh,152,,692
P693,24,Female,B.Tech,OBC,Business,rural,Others,162,,693
P694,34,Male,B.Tech,Kayastha,Law Firm,urban,Others,154,,694
P695,21,Female,BA,Baisya,20LPA,rural,Hindu,132,,695
P696,33,Male,BA,Kayastha,MNC-IT,rural,Muslim,162,,696
P697,33,Male,LLB,Brahmin,Law Firm,rural,Hindu,154,,697
P698,27,Male,MSC B.Ed,General,IT,rural,Hindu,157,,698
P699,30,Male,MBA,OBC,Law Firm,urban,Hindu,162,,699
P700,19,Male,B.Tech,Sunni,Digital Marketting B'lore,urban,Sikh,157,,700
P701,37,Male,B.Tech MBA,General,IT,rural,Muslim,154,,701
P702,27,Male,MSC B.Ed,Brahmin,MNC-IT,rural,Hindu,157,,702
P703,26,Male,BA,Baisya,MNC-IT,rural,Muslim,154,,703
P704,24,Female,MSC B.Ed,Baisya,MNC-IT,rural,Hindu,154,,704
P705,34,Male,MBA,Kayastha,Hospital Nurse,urban,Muslim,132,,705
P706,35,Female,MSC B.Ed,Sunni,Business,rural,Christian,154,,706
P707,22,Female,MA,Brahmin,Law Firm,rural,Hindu,157,,707
P708,36,Male,B.Tech MBA,Kayastha,12LPA,urban,Hindu,157,,708
P709,23,Female,MBA,Brahmin,Pharma Co B'loe,urban,Hindu,152,,709
P710,28,Female,BA,Kayastha,Hospital Nurse,urban,Hindu,152,,710
P711,26,Female,B.Tech,OBC,IT,rural,Muslim,132,,711
P712,21,Male,MA,Sunni,Business,rural,Hindu,154,,712
P713,39,Female,BA,Kayastha,Pharma Co B'loe,urban,Hindu,157,,713
P714,33,Male,BA,OBC,IT,urban,Hindu,162,,714
P715,39,Female,BA,Kayastha,12LPA,urban,Muslim,162,,715
P716,22,Male,BSc,OBC,IT,rural,Muslim,152,,716
P717,19,Male,B.Tech,Brahmin,Bank,urban,Others,154,,717
P718,25,Male,B.Tech,Kayastha,IT,rural,Others,132,,718
P719,27,Female,BA,Brahmin,Advocate,urban,Hindu,157,,719
P720,34,Female,B.Tech MBA,Kayastha,Hospital Nurse,rural,Christian,154,,720
P721,35,Female,MA,OBC,Researcg-Scholar-germany,urban,Christian,152,,721
P722,29,Male,MBA,OBC,IT,rural,Hindu,162,,722
P723,21,Male,B.Tech,Kayastha,IT,urban,Muslim,154,,723
P724,33,Female,MA,Brahmin,MNC-IT,rural,Christian,154,,724
P725,26,Female,MA B.Ed,Brahmin,Bank,rural,Hindu,132,,725
P726,23,Male,BA,Kayastha,Digital Marketting B'lore,urban,Muslim,132,,726
P727,23,Female,MA,Brahmin,IT,urban,Hindu,162,,727
P728,34,Male,BA,OBC,Business,rural,Muslim,152,,728
P729,24,Female,MSC B.Ed,Kayastha,Business,urban,Hindu,157,,729
P730,24,Male,MA B.Ed,Goala,Business,rural,Christian,152,,730
P731,20,Female,BA B.Ed,General,Business,rural,Hindu,157,,731
P732,21,Female,MA B.Ed,Swarnakar,MNC-IT,rural,Christian,162,,732
P733,35,Female,MBA,General,Advocate,rural,Hindu,162,,733
P734,24,Male,PhD,General,Business,urban,Hindu,154,,734
P735,39,Female,MSC B.Ed,General,Hospital Nurse,urban,Hindu,152,,735
P736,28,Male,B.Tech,OBC,Law Firm,rural,Hindu,154,,736
P737,20,Male,MA,OBC,Hospital Nurse,rural,Hindu,132,,737
P738,30,Female,B.Tech,OBC,IT,urban,Muslim,154,,738
P739,31,Female,MSC B.Ed,OBC,20LPA,urban,Muslim,157,,739
P740,21,Female,BA,SC,Business,urban,Hindu,152,,740
P741,28,Female,MBA,Baisya,MNC-IT,urban,Hindu,157,,741
P742,26,Female,MA B.Ed,SC,Business,rural,Muslim,132,,742
P743,19,Female,BA,Kayastha,College lecturer,urban,Hindu,132,,743
P744,27,Male,MA,SC,Pharma Co B'loe,rural,Christian,152,,744
P745,35,Male,MSC B.Ed,Swarnakar,20LPA,urban,Muslim,152,,745
P746,36,Female,B.Tech MBA,OBC,Business,rural,Muslim,157,,746
P747,37,Female,MA,Baisya,Advocate,rural,Hindu,132,,747
P748,26,Female,MA B.Ed,Kayastha,Pharma Co B'loe,rural,Muslim,154,,748
P749,38,Male,MA,General,IT,urban,Christian,162,,749
P750,37,Male,MA B.Ed,SC,MNC-IT,rural,Hindu,132,,750
P751,30,Female,BSc,General,MNC-IT,rural,Muslim,157,,751
P752,27,Female,MA B.Ed,Brahmin,MNC-IT,urban,Muslim,162,,752
P753,23,Female,BA,Kayastha,MNC-IT,urban,Hindu,162,,753
P754,33,Female,MBA,Kumbhakar,Business,rural,Hindu,154,,754
P755,38,Male,MBA,Baisya,Law Firm,rural,Hindu,132,,755
P756,32,Male,B.Tech MBA,Brahmin,Hospital Nurse,urban,Hindu,154,,756
P757,35,Male,B.Tech MBA,OBC,MNC-IT,rural,Others,154,,757
P758,37,Male,MA,Brahmin,Law Firm,rural,Hindu,154,,758
P759,30,Female,MSC B.Ed,OBC,IT,urban,Hindu,157,,759
