UserID,Age,Gender,Education,Caste,Profession,Religion,Residence,Height_cm,Extras
199,25,Female,B.Tech,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
200,21,Female,MSC B.Ed,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
201,23,Female,BA,Kayastha,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
202,21,Male,B.Tech MBA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
203,25,Female,BSc,OBC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
204,32,Female,MA,OBC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
205,26,Male,MSC B.Ed,Kayastha,20LPA,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
206,29,Male,MA B.Ed,Brahmin,Business,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
207,23,Female,BA,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
208,25,Male,MA,Brahmin,Law Firm,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
209,24,Male,BA B.Ed,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
210,19,Male,MBA,Kayastha,15LPA,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
211,29,Female,MBA,General,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
212,21,Female,MA B.Ed,Kayastha,20LPA,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
213,37,Female,MA B.Ed,SC,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
214,28,Male,MA B.Ed,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
215,28,Male,B.Tech,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
216,24,Female,MA B.Ed,Kayastha,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
217,21,Female,MA,Brahmin,Bank,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
218,26,Female,BSc,Brahmin,Bank,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
219,18,Female,MSC B.Ed,Brahmin,20LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
220,25,Male,MBA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
221,23,Female,MSC B.Ed,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
222,30,Female,MA,Brahmin,Pharma Co B'loe,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
223,33,Female,BA,Brahmin,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
224,37,Female,MA,Baisya,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
225,20,Male,MBA,Brahmin,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
226,31,Female,MSC B.Ed,Kayastha,Researcg-Scholar-germany,Others,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
227,32,Male,BA,Sunni,IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
228,21,Female,B.Tech MBA,General,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
229,31,Female,MA,Kayastha,Law Firm,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
230,29,Male,B.Tech MBA,Kayastha,Business,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
231,35,Male,B.Tech MBA,Barujibi,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
232,38,Male,B.Tech,Kayastha,Pharma Co B'loe,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
233,22,Female,MBA,Kayastha,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
234,19,Male,B.Tech,Banerjee,Law Firm,Others,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
235,20,Female,MA B.Ed,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
236,26,Male,LLB,Baisya,Business,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
237,33,Male,MA,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
238,20,Female,LLB,Kayastha,20LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
239,23,Female,MSC B.Ed,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
240,27,Male,MA B.Ed,General,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
241,37,Male,BA,SC,20LPA,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
242,25,Male,B.Tech,Swarnakar,Business,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
243,28,Male,BA,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
244,37,Male,MA,Brahmin,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
245,27,Female,MA,Baisya,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
246,33,Female,MBA,Brahmin,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
247,38,Female,B.Tech,Sunni,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
248,25,Male,LLB,SC,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
249,32,Male,MA B.Ed,Brahmin,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
250,20,Female,MSC B.Ed,Kayastha,Researcg-Scholar-germany,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
251,37,Male,MBA,Brahmin,Advocate,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
252,20,Female,MBA,Sunni,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
253,28,Male,MA,Kayastha,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
254,32,Female,MBA,Sunni,Digital Marketting B'lore,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
255,31,Male,B.Tech,Kayastha,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
256,27,Male,B.Tech,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
257,36,Female,BSc,Brahmin,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
258,20,Male,MA B.Ed,General,15LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
259,26,Male,BSc,Brahmin,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
260,28,Male,MA,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
261,28,Male,MBA,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
262,25,Male,MA,Banerjee,Bank,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
263,32,Male,BA B.Ed,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
264,34,Male,MSC B.Ed,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
265,32,Female,MA,Brahmin,Law Firm,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
266,33,Female,BA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
267,38,Male,MBA,SC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
268,25,Female,MA B.Ed,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
269,26,Female,BA,OBC,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
270,39,Female,B.Tech MBA,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
271,23,Male,MA,Tambuli,Advocate,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
272,38,Female,MBA,Brahmin,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
273,20,Male,MBA,Brahmin,Business,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
274,36,Female,BA,Brahmin,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
275,30,Female,BA,Kayastha,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
276,20,Male,MA,Goala,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
277,29,Female,MA,Chatterjee,MNC-IT,Others,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
278,39,Female,B.Tech,Brahmin,Law Firm,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
279,26,Male,MBA,Kayastha,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
280,20,Female,BA,Sunni,Pharma Co B'loe,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
281,33,Female,B.Tech,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
282,34,Male,BA,Kayastha,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
283,19,Male,MA B.Ed,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
284,21,Male,MBA,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
285,29,Male,BSc,OBC,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
286,18,Male,B.Tech,Baisya,IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
287,35,Male,MBA,Baisya,College lecturer,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
288,28,Female,BA,Kayastha,Digital Marketting B'lore,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
289,23,Female,B.Tech,General,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
290,33,Female,BA,Swarnakar,IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
291,20,Male,MBA,Kayastha,Pharma Co B'loe,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
292,36,Male,Bcom,Kayastha,20LPA,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
293,28,Female,MA,Kayastha,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
294,37,Male,MA,Brahmin,15LPA,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
295,33,Female,BA,SC,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
296,31,Female,BA B.Ed,Brahmin,Business,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
297,31,Male,MA,Baisya,IT,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
298,30,Male,BA,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
299,36,Female,MBA,Brahmin,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
300,30,Male,MA B.Ed,Kayastha,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
301,23,Male,BSc,OBC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
302,38,Female,B.Tech,Brahmin,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
303,36,Female,MA B.Ed,Tili,MNC-IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
304,29,Female,BA B.Ed,SC,Bank,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
305,35,Female,BA,Brahmin,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
306,37,Male,MSC B.Ed,Brahmin,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
307,28,Male,B.Tech MBA,Kayastha,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
308,21,Male,B.Tech,Kayastha,MNC-IT,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
309,37,Male,MSC B.Ed,SC,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
310,39,Male,B.Tech,Kayastha,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
311,25,Female,MSC B.Ed,SC,12LPA,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
312,21,Male,B.Tech,Kayastha,Advocate,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
313,18,Female,PhD,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
314,39,Male,MA,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
315,20,Female,MSC B.Ed,SC,Pharma Co B'loe,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
316,30,Male,B.Tech MBA,Brahmin,15LPA,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
317,21,Male,MSC B.Ed,SC,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
318,21,Female,MA,Sunni,Advocate,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
319,25,Female,MSC B.Ed,SC,IT,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
320,31,Female,MSC B.Ed,General,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
321,37,Male,BA B.Ed,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
322,32,Male,BSc,SC,Bank,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
323,19,Male,MA B.Ed,OBC,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
324,33,Female,MA,Kayastha,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
325,37,Female,BSc,Swarnakar,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
326,18,Male,BA,Brahmin,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
327,22,Female,MA,Brahmin,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
328,39,Female,B.Tech,SC,20LPA,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
329,34,Male,MBA,Sunni,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
330,18,Female,BA B.Ed,Kayastha,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
331,22,Male,B.Tech,General,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
332,38,Male,BA,Brahmin,College lecturer,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
333,26,Female,MA B.Ed,SC,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
334,35,Female,MSC B.Ed,SC,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
335,25,Female,BSc,OBC,Bank,Sikh,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
336,39,Male,MBA,General,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
337,30,Female,BA,Brahmin,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
338,28,Male,MA,Baisya,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
339,18,Female,MSC B.Ed,OBC,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
340,33,Female,MSC B.Ed,OBC,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
341,39,Male,B.Tech MBA,General,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
342,31,Female,MBA,OBC,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
343,39,Female,BA,Brahmin,Law Firm,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
344,25,Male,PhD,Swarnakar,Business,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
345,18,Male,BSc,Brahmin,Researcg-Scholar-germany,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
346,38,Female,BA,Brahmin,Advocate,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
347,20,Male,B.Tech,General,Business,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
348,29,Male,MSC B.Ed,Brahmin,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
349,35,Male,B.Tech MBA,Kayastha,Researcg-Scholar-germany,Sikh,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
350,26,Female,MBA,General,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
351,27,Male,BSc,Tili,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
352,23,Male,MA B.Ed,Brahmin,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
353,35,Male,BA,Kayastha,MNC-IT,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
354,29,Female,MA B.Ed,Baisya,Digital Marketting B'lore,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
355,19,Female,MA,Sunni,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
356,29,Female,MA B.Ed,OBC,Hospital Nurse,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
357,38,Male,B.Tech,Bhattacharya,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
358,26,Male,MA B.Ed,Kayastha,Hospital Nurse,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
359,35,Male,MA B.Ed,OBC,Researcg-Scholar-germany,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
360,29,Female,MA,OBC,Advocate,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
361,38,Male,MA B.Ed,Kayastha,Bank,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
362,36,Female,MBA,General,Advocate,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
363,19,Male,B.Tech MBA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
364,19,Female,LLB,Bhattacharya,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
365,23,Female,BA B.Ed,SC,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
366,20,Male,MBA,Brahmin,Business,Others,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
367,34,Male,MSC B.Ed,Kayastha,College lecturer,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
368,23,Male,MSC B.Ed,SC,20LPA,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
369,36,Male,MA,Brahmin,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
370,24,Female,B.Tech,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
371,34,Female,BA,Brahmin,MNC-IT,Sikh,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
372,18,Female,BA,Brahmin,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
373,25,Male,MA,General,Business,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
374,24,Male,MBA,SC,Pharma Co B'loe,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
375,26,Male,BSc,Brahmin,College lecturer,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
376,25,Female,B.Tech,Brahmin,Researcg-Scholar-germany,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
377,18,Female,BA,OBC,IT,Christian,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
378,30,Female,BSc,Sunni,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
379,27,Female,MA,Kayastha,IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
380,28,Male,BA B.Ed,Kayastha,Law Firm,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
381,37,Female,MA,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
382,24,Female,MA,Brahmin,20LPA,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
383,38,Female,MSC B.Ed,Brahmin,IT,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
384,29,Female,Bcom,Sunni,Hospital Nurse,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
385,21,Female,B.Tech,Baisya,MNC-IT,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
386,29,Female,MBA,Kayastha,Researcg-Scholar-germany,Others,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
387,28,Female,MA,Kayastha,Business,Christian,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
388,32,Male,MSC B.Ed,General,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
389,19,Female,BA,Brahmin,20LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
390,24,Female,PhD,Kayastha,Bank,Hindu,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}"
391,33,Male,MSC B.Ed,Kayastha,Bank,Muslim,urban,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}"
392,22,Male,B.Tech,SC,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}"
393,34,Female,MSC B.Ed,Kayastha,12LPA,Hindu,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
394,28,Male,MSC B.Ed,OBC,IT,Muslim,urban,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}"
