UserID,Age,Genedr,Education,Caste,Profession,Religion,residence,Height_cm,Extras,PreferenceID
U189,37,Female,MA,Brahmin,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P189
U190,31,Male,MBA,OBC,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P190
U191,19,Male,BA,General,IT,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P191
U192,24,Male,MBA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P192
U193,24,Male,MBA,Brahmin,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P193
U194,30,Male,BA,Brahmin,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P194
U195,22,Male,BA,Swarnakar,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P195
U196,35,Female,MA,Brahmin,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P196
U197,22,Female,MBA,Baisya,Digital Marketting B'lore,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P197
U198,39,Male,MBA,Kayastha,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P198
U199,25,Female,Bcom,Kayastha,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P199
U200,21,Female,MA,Sunni,Digital Marketting B'lore,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P200
U201,23,Female,B.Tech,OBC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P201
U202,21,Male,MA B.Ed,Baisya,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P202
U203,25,Female,Bcom,Kayastha,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P203
U204,32,Female,MSC B.Ed,SC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P204
U205,26,Male,MBA,Kayastha,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P205
U206,29,Male,MA B.Ed,Baisya,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P206
U207,23,Female,MBA,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P207
U208,25,Male,MA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P208
U209,24,Male,MA,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P209
U210,19,Male,MSC B.Ed,Sunni,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P210
U211,29,Female,MA B.Ed,Brahmin,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P211
U212,21,Female,PhD,Kayastha,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P212
U213,37,Female,Bcom,Baisya,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P213
U214,28,Male,MSC B.Ed,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P214
U215,28,Male,MA B.Ed,Brahmin,IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P215
U216,24,Female,LLB,Baisya,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P216
U217,21,Female,Bcom,General,20LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P217
U218,26,Female,MBA,Brahmin,Business,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P218
U219,18,Female,BA,General,IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P219
U220,25,Male,B.Tech MBA,General,Advocate,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P220
U221,23,Female,MA B.Ed,SC,Bank,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P221
U222,30,Female,BA,Sunni,Law Firm,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P222
U223,33,Female,MSC B.Ed,SC,Digital Marketting B'lore,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P223
U224,37,Female,MSC B.Ed,Baisya,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P224
U225,20,Male,MSC B.Ed,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P225
U226,31,Female,LLB,Sadgop,15LPA,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P226
U227,32,Male,MA B.Ed,General,12LPA,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P227
U228,21,Female,B.Tech MBA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P228
U229,31,Female,MBA,SC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P229
U230,29,Male,BA,OBC,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P230
U231,35,Male,B.Tech MBA,Brahmin,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P231
U232,38,Male,BSc,Baisya,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P232
U233,22,Female,MSC B.Ed,Brahmin,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P233
U234,19,Male,BA,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P234
U235,20,Female,MBA,General,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P235
U236,26,Male,BA,SC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P236
U237,33,Male,BA,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P237
U238,20,Female,B.Tech,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P238
U239,23,Female,MA,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P239
U240,27,Male,MBA,OBC,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P240
U241,37,Male,MBA,Kayastha,Business,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P241
U242,25,Male,MA B.Ed,Kayastha,Business,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P242
U243,28,Male,MA B.Ed,Brahmin,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P243
U244,37,Male,MBA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P244
U245,27,Female,B.Tech,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P245
U246,33,Female,MBA,Barujibi,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P246
U247,38,Female,MA,Kayastha,Advocate,Sikh,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P247
U248,25,Male,B.Tech MBA,SC,IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P248
U249,32,Male,MA,General,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P249
U250,20,Female,B.Tech,Kayastha,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P250
U251,37,Male,BSc,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P251
U252,20,Female,B.Tech,Brahmin,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P252
U253,28,Male,MBA,SC,IT,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P253
U254,32,Female,BSc,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P254
U255,31,Male,LLB,Kayastha,Hospital Nurse,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P255
U256,27,Male,BA,Brahmin,Business,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P256
U257,36,Female,MSC B.Ed,General,Hospital Nurse,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P257
U258,20,Male,B.Tech,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P258
U259,26,Male,MA B.Ed,Kayastha,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P259
U260,28,Male,BA,SC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P260
U261,28,Male,MBA,SC,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P261
U262,25,Male,B.Tech MBA,Sunni,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P262
U263,32,Male,Bcom,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P263
U264,34,Male,MBA,Brahmin,IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P264
U265,32,Female,MBA,Namasudra,12LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P265
U266,33,Female,MA B.Ed,Brahmin,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P266
U267,38,Male,MA,OBC,MNC-IT,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P267
U268,25,Female,B.Tech MBA,OBC,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P268
U269,26,Female,MSC B.Ed,Kayastha,20LPA,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P269
U270,39,Female,BA,Sunni,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P270
U271,23,Male,B.Tech,Kayastha,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P271
U272,38,Female,MA,General,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P272
U273,20,Male,B.Tech,SC,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P273
U274,36,Female,BA,SC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P274
U275,30,Female,MA B.Ed,Sunni,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P275
U276,20,Male,B.Tech,Namasudra,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P276
U277,29,Female,B.Tech,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P277
U278,39,Female,MSC B.Ed,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P278
U279,26,Male,MBA,SC,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P279
U280,20,Female,BSc,Baisya,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P280
U281,33,Female,LLB,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P281
U282,34,Male,MA,Brahmin,Digital Marketting B'lore,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P282
U283,19,Male,B.Tech,Kayastha,IT,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P283
U284,21,Male,BA,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P284
U285,29,Male,MA,OBC,Advocate,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P285
U286,18,Male,MSC B.Ed,General,12LPA,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P286
U287,35,Male,MA,General,20LPA,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P287
U288,28,Female,MSC B.Ed,OBC,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P288
U289,23,Female,MA,General,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P289
U290,33,Female,MSC B.Ed,Brahmin,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P290
U291,20,Male,B.Tech,SC,Business,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P291
U292,36,Male,BSc,Baisya,Hospital Nurse,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P292
U293,28,Female,LLB,Kayastha,12LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P293
U294,37,Male,MSC B.Ed,SC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P294
U295,33,Female,BA,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P295
U296,31,Female,BA,General,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P296
U297,31,Male,MBA,Brahmin,Hospital Nurse,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P297
U298,30,Male,LLM,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P298
U299,36,Female,MA,Baisya,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P299
U300,30,Male,BA,Kayastha,Advocate,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P300
U301,23,Male,LLB,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P301
U302,38,Female,BA,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P302
U303,36,Female,B.Tech,Kayastha,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P303
U304,29,Female,MA B.Ed,Brahmin,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P304
U305,35,Female,MBA,SC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P305
U306,37,Male,BA,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P306
U307,28,Male,MBA,Napit,MNC-IT,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P307
U308,21,Male,B.Tech,Brahmin,15LPA,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P308
U309,37,Male,BA,Brahmin,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P309
U310,39,Male,BA,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P310
U311,25,Female,MA,Tili,Advocate,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P311
U312,21,Male,BA,Kayastha,College lecturer,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P312
U313,18,Female,MBA,Brahmin,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P313
U314,39,Male,BA,General,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P314
U315,20,Female,MA,Kayastha,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P315
U316,30,Male,MA,Brahmin,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P316
U317,21,Male,BA,SC,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P317
U318,21,Female,MA,Sunni,College lecturer,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P318
U319,25,Female,MA B.Ed,Baisya,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P319
U320,31,Female,MSC B.Ed,Baisya,12LPA,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P320
U321,37,Male,MBA,OBC,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P321
U322,32,Male,BA,Brahmin,IT,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P322
U323,19,Male,BA,Baisya,Digital Marketting B'lore,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P323
U324,33,Female,MA,Kayastha,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P324
U325,37,Female,Bcom,Kayastha,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P325
U326,18,Male,MSC B.Ed,General,Business,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P326
U327,22,Female,B.Tech,SC,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P327
U328,39,Female,MA B.Ed,Kayastha,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P328
U329,34,Male,MBA,Swarnakar,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P329
U330,18,Female,BA B.Ed,Kayastha,Business,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P330
U331,22,Male,BA,Sunni,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P331
U332,38,Male,MBA,Baisya,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P332
U333,26,Female,MSC B.Ed,Baisya,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P333
U334,35,Female,BA,SC,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P334
U335,25,Female,MSC B.Ed,Baisya,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P335
U336,39,Male,MA B.Ed,Kayastha,Pharma Co B'loe,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P336
U337,30,Female,PhD,SC,Law Firm,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P337
U338,28,Male,B.Tech,General,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P338
U339,18,Female,BA,OBC,Pharma Co B'loe,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P339
U340,33,Female,B.Tech MBA,Brahmin,12LPA,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P340
U341,39,Male,MBA,Brahmin,15LPA,Sikh,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P341
U342,31,Female,MA,Baisya,Bank,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P342
U343,39,Female,MBA,Brahmin,College lecturer,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P343
U344,25,Male,BSc,Brahmin,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P344
U345,18,Male,MBA,Kayastha,Law Firm,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P345
U346,38,Female,MA,General,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P346
U347,20,Male,BSc,Brahmin,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P347
U348,29,Male,B.Tech,Sunni,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P348
U349,35,Male,BA,SC,Researcg-Scholar-germany,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P349
U350,26,Female,MA,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P350
U351,27,Male,MA,Tambuli,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P351
U352,23,Male,BA,Kayastha,20LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P352
U353,35,Male,MA B.Ed,Brahmin,Advocate,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P353
U354,29,Female,B.Tech,Baisya,Business,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P354
U355,19,Female,MBA,Brahmin,Digital Marketting B'lore,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P355
U356,29,Female,MBA,Kayastha,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P356
U357,38,Male,B.Tech MBA,Brahmin,Digital Marketting B'lore,Others,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P357
U358,26,Male,MBA,General,Researcg-Scholar-germany,Others,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P358
U359,35,Male,PhD,Sunni,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""Yes""}",P359
U360,29,Female,B.Tech,Kayastha,Bank,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P360
U361,38,Male,MSC B.Ed,OBC,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P361
U362,36,Female,MA B.Ed,Tili,IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P362
U363,19,Male,MA B.Ed,Kayastha,Business,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P363
U364,19,Female,MBA,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P364
U365,23,Female,MBA,Kayastha,MNC-IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P365
U366,20,Male,B.Tech,Brahmin,MNC-IT,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P366
U367,34,Male,B.Tech MBA,Kayastha,IT,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P367
U368,23,Male,PhD,OBC,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P368
U369,36,Male,MA,Kayastha,MNC-IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P369
U370,24,Female,MA,General,Bank,Christian,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P370
U371,34,Female,MA B.Ed,OBC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P371
U372,18,Female,MSC B.Ed,SC,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""Yes""}",P372
U373,25,Male,MA B.Ed,Kayastha,IT,Muslim,rural,132,"{""Urban_Rural"": ""Urban"", ""Spouse_Working"": ""No""}",P373
U374,24,Male,MBA,Brahmin,Pharma Co B'loe,Muslim,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P374
U375,26,Male,MA B.Ed,Goala,15LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P375
U376,25,Female,MA,General,12LPA,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P376
U377,18,Female,MSC B.Ed,Sunni,Business,Christian,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P377
U378,30,Female,MA,SC,Bank,Hindu,rural,132,"{""Urban_Rural"": ""Rural"", ""Spouse_Working"": ""No""}",P378
