PreferenceID,Age,Gender,Education,Caste,Profession,Residence,Religion,Height_cm,Extras,userID
P347,21,Female,BA,Kayastha,Bank,urban,Hindu,154,,347
P348,39,Female,IIT,Kayastha,Business,rural,Others,152,,348
P349,18,Female,M.Tech,Baisya,Business,rural,Hindu,154,,349
P350,27,Male,MSC B.Ed,Kayastha,Bank,urban,Hindu,152,,350
P351,19,Female,MBA,Brahmin,Officer in Central Govt.,urban,Hindu,157,,351
P352,33,Female,MA,Yadav,Working at TCS,rural,Hindu,132,,352
P353,27,Female,MBA,Kayastha,Asst Professor,urban,Hindu,152,,353
P354,25,Male,MBA,Tili,MNC-IT,rural,Hindu,154,,354
P355,34,Male,MBA,Baisya,B.Tech 10LPA,rural,Hindu,162,,355
P356,31,Male,MBA,Kayastha,Business,urban,Hindu,157,,356
P357,25,Female,MBA,Kumbhakar,MNC,rural,Hindu,157,,357
P358,32,Female,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,162,,358
P359,31,Female,BA,Brahmin,Bank Manager,rural,Hindu,162,,359
P360,35,Male,MBA,Brahmin,College lecturer,rural,Hindu,162,,360
P361,37,Female,MSC B.Ed,Brahmin,Working at Indian Oil 14LPA,rural,Hindu,162,,361
P362,23,Male,BA,Brahmin,MBA 12LPA,rural,Hindu,152,,362
P363,37,Female,IIT,Brahmin,IT,urban,Hindu,157,,363
P364,35,Male,NIT,Brahmin,Working at Indian Oil 14LPA,rural,Hindu,157,,364
P365,37,Male,MBA,Kayastha,Railway Asst. Engineer,urban,Hindu,154,,365
P366,29,Female,IIT,Kayastha,Researcg-Scholar-germany,urban,Hindu,132,,366
P367,25,Female,MBA,Kayastha,Asst Professor,urban,Hindu,154,,367
P368,29,Female,BA,Kayastha,Bank,rural,Hindu,152,,368
P369,27,Female,B.Tech MBA,Brahmin,Business,urban,Hindu,132,,369
P370,32,Male,IIT,Brahmin,B.Tech 10LPA,rural,Hindu,157,,370
P371,29,Male,IIT,Kayastha,Business,urban,Hindu,157,,371
P372,26,Male,B.Tech,Brahmin,Asst Professor in Govt College,rural,Hindu,162,,372
P373,27,Female,MBBS,Brahmin,Working at Indian Oil 14LPA,urban,Hindu,162,,373
P374,24,Female,MSC B.Ed,Kayastha,IT,urban,Hindu,154,,374
P375,32,Female,B.com,Kayastha,Railway Asst. Engineer,urban,Hindu,157,,375
P376,20,Male,B.Tech,Kayastha,B.Tech 15LPA,urban,Hindu,132,,376
P377,19,Male,IIT,Mahishya,Law Firm,rural,Hindu,157,,377
P378,38,Male,BA,Brahmin,Working IN U.S.,urban,Hindu,157,,378
P379,24,Male,MBA,Brahmin,Digital Marketting B'lore,urban,Hindu,132,,379
P380,21,Female,B.Tech,Napit,Bank,rural,Hindu,132,,380
P381,37,Male,MBA,Tili,Business,rural,Hindu,132,,381
P382,32,Male,MBA,Kayastha,M.Teach 14LPA,urban,Hindu,152,,382
P383,24,Male,IIT,Brahmin,Business,rural,Hindu,132,,383
P384,34,Male,"M.Tech,PHD",SC,IT Engineer(U.K.),rural,Hindu,154,,384
P385,38,Male,B.Tech,Sadgop,Business,urban,Hindu,154,,385
P386,33,Male,B.Tech,Kayastha,B.Tech 15LPA,rural,Hindu,132,,386
P387,29,Male,B.Tech,Brahmin,Working IN U.S.,rural,Hindu,162,,387
P388,38,Female,MBA,Kayastha,Advocate,urban,Hindu,154,,388
P389,29,Male,B.Tech,Kayastha,Bank,rural,Hindu,157,,389
P390,20,Male,MA B.Ed,Brahmin,IT,urban,Hindu,157,,390
P391,25,Female,NIT,Kayastha,Govt job,urban,Hindu,157,,391
P392,19,Female,MA B.Ed,Kayastha,MNC-IT,rural,Hindu,154,,392
P393,22,Male,IIT,Brahmin,B.Tech 10LPA,rural,Hindu,152,,393
P394,34,Female,B.Tech,General,IT,rural,Hindu,132,,394
P395,35,Female,B.Tech,Kayastha,MNC 9LPA,urban,Hindu,132,,395
P396,39,Male,BA B.Ed,Brahmin,IT,rural,Hindu,162,,396
P397,24,Male,MSC B.Ed,Brahmin,IT,rural,Hindu,132,,397
P398,35,Female,MBA,Baisya,Bank,urban,Hindu,157,,398
P399,39,Female,PhD,Kayastha,MBA 35LPA,urban,Hindu,154,,399
P400,36,Male,B.Tech MBA,Kayastha,IT,urban,Hindu,132,,400
P401,25,Male,MA,Kayastha,Professor,urban,Hindu,132,,401
P402,27,Female,MBA,Baisya,MNC,urban,Hindu,157,,402
P403,24,Female,MBA,Kayastha,Advocate,urban,Hindu,154,,403
P404,27,Male,B.Tech,Napit,Law Firm,rural,Christian,157,,404
P405,33,Male,MA B.Ed,General,Business,rural,Hindu,152,,405
P406,24,Female,MBA,Brahmin,IT Engineer(U.K.),urban,Hindu,154,,406
P407,31,Female,MBA,Kayastha,Business,urban,Hindu,154,,407
P408,25,Male,MA,Kayastha,IT Engineer(U.K.),rural,Hindu,162,,408
P409,32,Female,"M.Tech,PHD",Brahmin,B.Tech MBA Pvt 10LPA,urban,Hindu,154,,409
P410,34,Male,MSC B.Ed,Brahmin,MNC-IT,rural,Hindu,152,,410
P411,27,Female,MBA,Kayastha,Digital Marketting B'lore,urban,Hindu,152,,411
P412,26,Male,IIT,Brahmin,Project Manager at IBM-35LPA,rural,Hindu,154,,412
P413,38,Female,B.com,Kayastha,MNC-IT,urban,Hindu,132,,413
P414,24,Female,MBA,Brahmin,MNC,rural,Hindu,154,,414
P415,32,Male,MSC B.Ed,Kayastha,Researcg-Scholar-germany,urban,Hindu,132,,415
P416,25,Female,MSC B.Ed,Namasudra,Working IN U.S.,urban,Hindu,132,,416
P417,30,Male,IIT,Brahmin,MNC-IT,urban,Hindu,157,,417
P418,29,Male,MBA,Kayastha,Project Manager at IBM-35LPA,rural,Hindu,157,,418
P419,22,Male,BA B.Ed,Kayastha,MNC 18LPA,urban,Hindu,157,,419
P420,25,Female,PhD,Brahmin,M.Teach 14LPA,urban,Muslim,152,,420
P421,29,Male,B.Tech,Kayastha,Business,rural,Hindu,154,,421
P422,35,Female,BA,Kayastha,M.Teach 14LPA,rural,Hindu,157,,422
P423,30,Male,MBA,Brahmin,Working IN U.S.,urban,Hindu,157,,423
P424,36,Female,B.Tech,Kayastha,MBA-10LPA,rural,Hindu,154,,424
P425,33,Male,MSC B.Ed,Kayastha,B.Tech 15LPA,rural,Hindu,132,,425
P426,22,Male,B.com,Kayastha,Asst Professor in Govt College,urban,Hindu,157,,426
P427,24,Male,M.Tech,Kayastha,Officer in Central Govt.,urban,Hindu,154,,427
P428,39,Female,IIT,Kayastha,Project Manager at IBM-35LPA,rural,Hindu,132,,428
P429,23,Male,IIT,Kayastha,Asst Professor in Govt College,urban,Hindu,132,,429
P430,27,Female,IIT,Kayastha,Business,rural,Hindu,154,,430
P431,31,Male,MSC B.Ed,Kayastha,Business,rural,Hindu,162,,431
P432,32,Male,MA,Kayastha,Business,urban,Hindu,152,,432
P433,34,Female,B.Tech,Brahmin,MNC 9LPA,rural,Muslim,154,,433
P434,22,Male,MSC B.Ed,Kayastha,Law Firm,urban,Hindu,157,,434
P435,27,Female,MSC B.Ed,Baisya,IT,urban,Hindu,132,,435
P436,24,Male,B.Tech MBA,Pal,IT,urban,Hindu,157,,436
P437,20,Male,BA B.Ed,Baisya,Business,rural,Hindu,162,,437
P438,38,Male,"M.SC,PHD",Brahmin,Bank,rural,Hindu,154,,438
P439,19,Male,BA,Kayastha,Bank,rural,Hindu,152,,439
P440,30,Female,MSC B.Ed,Baisya,Researcg-Scholar-germany,rural,Hindu,132,,440
P441,21,Male,MSC B.Ed,Karmakar,Project Manager at IBM-35LPA,rural,Hindu,154,,441
P442,26,Female,MBA,Tili,Asst Professor in Govt College,urban,Hindu,157,,442
P443,25,Female,LLM,Brahmin,MNC-IT,urban,Hindu,162,,443
P444,32,Female,MSC B.Ed,Tili,Working at Indian Oil 14LPA,rural,Hindu,157,,444
P445,24,Male,BA,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,162,,445
P446,38,Male,BA,Subarna Banik,Business,urban,Hindu,154,,446
P447,38,Female,M.Tech,Kayastha,Asst Professor,rural,Hindu,152,,447
P448,23,Male,MBA,Kayastha,MNC-IT,rural,Hindu,132,,448
P449,24,Female,MBA,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,162,,449
P450,39,Female,IIT,Sadgop,Business,rural,Muslim,157,,450
P451,22,Male,MA B.Ed,Brahmin,Asst Professor in Govt College,urban,Hindu,157,,451
P452,22,Female,MBA,Mahishya,B.Tech MBA Pvt 10LPA,rural,Hindu,152,,452
P453,19,Male,MBA,Kayastha,MNC 9LPA,rural,Hindu,162,,453
P454,36,Female,IIT,Tili,MNC-IT,urban,Hindu,132,,454
P455,22,Male,MSC B.Ed,Brahmin,MNC 9LPA,urban,Hindu,152,,455
P456,18,Male,MA B.Ed,Baisya,Asst Professor in Govt College,urban,Hindu,132,,456
P457,27,Female,IIT,Brahmin,Project Manager at IBM-35LPA,urban,Hindu,152,,457
P458,35,Female,B.Tech,Kayastha,Bank,rural,Hindu,162,,458
P459,27,Male,BA,Brahmin,IT,urban,Hindu,162,,459
P460,32,Female,MBA,Namasudra,M.Teach 14LPA,rural,Hindu,154,,460
P461,33,Female,B.Tech MBA,Brahmin,MBA-10LPA,rural,Hindu,154,,461
P462,33,Male,MBA,Tili,Bank,urban,Hindu,132,,462
P463,38,Female,"M.SC,PHD",Brahmin,MNC-IT,urban,Hindu,152,,463
P464,18,Female,B.Tech MBA,Gandha Banik,B.Tech 10LPA,rural,Hindu,162,,464
P465,34,Female,MSC B.Ed,Kayastha,MNC-IT,urban,Hindu,154,,465
P466,37,Female,MSC B.Ed,Brahmin,Asst Professor,urban,Muslim,154,,466
P467,27,Male,BSc,Kayastha,Bank,urban,Hindu,162,,467
P468,29,Female,MBA,Sadgop,B.Tech MBA Pvt 10LPA,urban,Hindu,162,,468
P469,37,Female,MA B.Ed,Tili,B.Tech 10LPA,urban,Hindu,154,,469
P470,31,Female,MSC B.Ed,Kayastha,MBA 35LPA,rural,Muslim,152,,470
P471,18,Male,MBA,Brahmin,MNC,rural,Hindu,157,,471
P472,18,Male,B.Tech,Kayastha,B.Tech 10LPA,urban,Hindu,154,,472
P473,35,Male,MA B.Ed,Brahmin,College lecturer,rural,Hindu,154,,473
P474,27,Female,MBBS,Sadgop,MNC-IT,rural,Hindu,132,,474
P475,31,Male,MSC B.Ed,Brahmin,MNC-IT,urban,Hindu,154,,475
P476,31,Female,MBA,Kayastha,IT,rural,Hindu,132,,476
P477,22,Male,NIT,Brahmin,Asst Professor,urban,Hindu,132,,477
P478,28,Female,MBA,Kayastha,IT,urban,Hindu,162,,478
P479,30,Male,M.Tech,Kayastha,Bank,rural,Hindu,154,,479
P480,35,Male,PhD,Brahmin,Officer in Central Govt.,urban,Hindu,152,,480
P481,25,Female,B.Tech,Brahmin,Digital Marketting B'lore,urban,Hindu,154,,481
P482,32,Male,MBA,Kayastha,Asst Professor in Govt College,urban,Hindu,162,,482
P483,18,Male,MA B.Ed,Mahishya,B.Tech 10LPA,urban,Hindu,162,,483
P484,34,Female,LLB,Kayastha,Business,urban,Hindu,154,,484
P485,39,Female,M.Tech,Brahmin,B.Tech 10LPA,rural,Hindu,152,,485
P486,37,Female,BA B.Ed,Kayastha,IT,urban,Hindu,157,,486
P487,30,Female,IIT,Namasudra,Working at TCS,rural,Hindu,162,,487
P488,31,Female,MA,Brahmin,Business,urban,Hindu,157,,488
P489,21,Male,M.Tech,Kayastha,MNC,urban,Hindu,152,,489
P490,27,Male,IIT,Kayastha,IT,rural,Hindu,154,,490
P491,34,Male,M.Tech,Kayastha,Professor,rural,Hindu,152,,491
P492,22,Female,MSC B.Ed,SC,Bank,urban,Hindu,154,,492
P493,19,Female,IIT,Kayastha,Business,rural,Hindu,162,,493
P494,35,Female,MA B.Ed,Brahmin,MNC-IT,urban,Hindu,154,,494
P495,27,Female,IIT,Kayastha,Researcg-Scholar-germany,urban,Hindu,154,,495
P496,34,Male,M.Tech,Brahmin,IT Engineer(U.K.),urban,Hindu,132,,496
P497,31,Male,MA,Kayastha,MBA 12LPA,rural,Hindu,154,,497
P498,22,Male,M.Tech,Kayastha,Business,urban,Hindu,162,,498
P499,39,Male,PhD,Brahmin,Business,rural,Hindu,154,,499
P500,21,Female,MSC B.Ed,Kayastha,Working at Indian Oil 14LPA,urban,Hindu,157,,500
P501,35,Male,MBA,Kayastha,B.Tech 10LPA,urban,Hindu,162,,501
P502,27,Male,MA,Brahmin,MNC-IT,urban,Hindu,152,,502
P503,28,Female,IIT,Kayastha,Digital Marketting B'lore,rural,Hindu,154,,503
P504,30,Male,BA B.Ed,Namasudra,Govt job,urban,Hindu,162,,504
P505,34,Male,B.Tech MBA,Kayastha,Officer in Central Govt.,urban,Hindu,154,,505
P506,28,Female,MSC B.Ed,Brahmin,MNC,urban,Hindu,162,,506
P507,28,Male,"M.Tech,PHD",Kayastha,Bank,rural,Hindu,152,,507
P508,28,Female,B.Tech,Brahmin,Railway Asst. Engineer,rural,Hindu,132,,508
P509,22,Female,B.com,Brahmin,Govt job,rural,Hindu,154,,509
P510,36,Female,B.Tech,Kayastha,Law Firm,rural,Sikh,132,,510
P511,31,Male,MBA,Brahmin,B.Tech 10LPA,urban,Hindu,154,,511
P512,36,Male,MSC B.Ed,Kayastha,Working at TCS,rural,Hindu,154,,512
P513,19,Female,B.Tech MBA,Kayastha,Asst Professor in Govt College,urban,Muslim,152,,513
P514,20,Male,MBBS,Kayastha,MNC,urban,Hindu,162,,514
P515,25,Female,MBA,Kayastha,M.Teach 14LPA,urban,Hindu,157,,515
P516,31,Female,MA,Banerjee,IT,urban,Hindu,152,,516
P517,29,Male,MBA,Namasudra,Govt job,rural,Hindu,152,,517
P518,34,Male,BA,Mukherjee,Law Firm,urban,Hindu,157,,518
P519,25,Male,BA,General,MNC-IT,urban,Hindu,154,,519
P520,24,Female,B.com,Kayastha,IT,urban,Hindu,162,,520
P521,32,Male,MBA,Kayastha,MBA-10LPA,rural,Hindu,162,,521
P522,30,Female,MA B.Ed,Sunni,Bank,urban,Hindu,162,,522
P523,25,Female,MA,Kayastha,Asst Professor in Govt College,urban,Hindu,152,,523
P524,39,Female,MBA,Mahishya,Business,rural,Hindu,162,,524
P525,23,Male,B.Tech,Brahmin,MBA 12LPA,rural,Hindu,157,,525
P526,32,Female,MA,Brahmin,MNC 18LPA,urban,Muslim,152,,526
P527,27,Female,B.Tech,Brahmin,Researcg-Scholar-germany,rural,Hindu,132,,527
P528,33,Male,IIT,Kayastha,MNC-IT,rural,Hindu,132,,528
P529,24,Male,MA B.Ed,Kayastha,Asst Professor,urban,Hindu,162,,529
P530,22,Female,B.Tech,Namasudra,Business,urban,Muslim,162,,530
P531,35,Male,MBA,Brahmin,MNC-IT,rural,Hindu,162,,531
P532,34,Male,MSC B.Ed,Kayastha,M.Teach 14LPA,urban,Hindu,152,,532
P533,21,Female,BA,Brahmin,MNC 9LPA,urban,Hindu,154,,533
P534,24,Female,MBA,Kayastha,Bank,rural,Hindu,162,,534
P535,21,Female,BA,Kayastha,MBA-10LPA,urban,Hindu,154,,535
P536,29,Male,MBA,Brahmin,MNC-IT,urban,Hindu,154,,536
P537,35,Male,NIT,Kayastha,MNC-IT,urban,Hindu,152,,537
P538,28,Male,MBA,Mahishya,MNC-IT,rural,Others,152,,538
P539,37,Male,BA,Namasudra,Asst Professor in Govt College,urban,Hindu,157,,539
P540,36,Female,IIT,Sunni,Researcg-Scholar-germany,urban,Hindu,162,,540
P541,29,Female,B.Tech,Brahmin,Business,urban,Hindu,162,,541
P542,22,Male,MBA,Brahmin,IT,urban,Hindu,152,,542
P543,30,Female,B.Tech,Kayastha,College lecturer,urban,Hindu,157,,543
P544,33,Male,MSC B.Ed,Brahmin,B.Tech 15LPA,urban,Hindu,162,,544
P545,20,Male,MA B.Ed,Kayastha,MBA-10LPA,urban,Hindu,154,,545
P546,38,Female,MBA,Banerjee,MBA-10LPA,urban,Hindu,157,,546
P547,32,Female,B.Tech MBA,Namasudra,Digital Marketting B'lore,urban,Muslim,157,,547
P548,36,Female,MSC B.Ed,Sadgop,Working at Indian Oil 14LPA,urban,Hindu,162,,548
P549,19,Male,M.Tech,Kayastha,Railway Asst. Engineer,urban,Muslim,162,,549
P550,37,Female,Bcom,Kayastha,Business,rural,Hindu,132,,550
P551,25,Female,MA,Brahmin,Professor,urban,Hindu,132,,551
P552,20,Female,MA,Brahmin,Project Manager at IBM-35LPA,urban,Hindu,154,,552
P553,27,Male,BSc,Kayastha,Asst Professor in Govt College,rural,Hindu,132,,553
P554,29,Female,B.Tech,Kumbhakar,Working at Indian Oil 14LPA,urban,Hindu,154,,554
P555,21,Male,MBA,Kayastha,IT,rural,Hindu,157,,555
P556,22,Female,MBA,Kayastha,B.Tech 10LPA,rural,Hindu,152,,556
P557,35,Male,M.Tech,Tili,Business,rural,Hindu,132,,557
P558,36,Female,MA,Brahmin,Business,rural,Hindu,152,,558
P559,19,Female,MSC B.Ed,Kayastha,MBA-10LPA,urban,Hindu,152,,559
P560,28,Male,MSC B.Ed,Kayastha,Business,urban,Hindu,162,,560
P561,28,Male,B.Tech MBA,Namasudra,Researcg-Scholar-germany,rural,Hindu,162,,561
P562,27,Male,B.Tech,Kayastha,MNC,urban,Hindu,152,,562
P563,19,Female,BA B.Ed,Kayastha,Working at TCS,urban,Hindu,154,,563
P564,22,Male,MSC B.Ed,Kayastha,IT,rural,Hindu,154,,564
P565,20,Female,LLB,Mahishya,Govt job,rural,Hindu,152,,565
P566,18,Female,MBA,Brahmin,B.Tech MBA Pvt 10LPA,rural,Hindu,152,,566
P567,19,Female,MA,Sadgop,B.Tech 15LPA,urban,Hindu,162,,567
P568,37,Female,MA,Kayastha,Asst Professor,rural,Hindu,132,,568
P569,24,Male,MSC B.Ed,Kayastha,Bank,rural,Muslim,132,,569
P570,33,Male,MBA,Kayastha,Business,rural,Hindu,152,,570
P571,37,Male,MA B.Ed,Mukherjee,Professor,urban,Hindu,157,,571
P572,37,Male,B.Tech,Brahmin,B.Tech 10LPA,urban,Hindu,157,,572
P573,18,Female,B.Tech,Kayastha,Govt job,rural,Others,162,,573
P574,35,Female,MBA,Kumbhakar,M.Teach 14LPA,rural,Hindu,154,,574
P575,29,Male,MBA,Kayastha,Asst Professor,rural,Hindu,157,,575
P576,21,Male,B.Tech,Sunni,Professor,urban,Christian,152,,576
P577,36,Female,BA,Brahmin,B.Tech 15LPA,rural,Hindu,152,,577
P578,18,Male,MA B.Ed,Brahmin,Researcg-Scholar-germany,rural,Hindu,154,,578
P579,37,Male,MA B.Ed,Tili,IT,urban,Hindu,152,,579
P580,29,Female,MBA,Brahmin,Law Firm,urban,Hindu,157,,580
P581,37,Male,IIT,Pal,Pharma Co B'loe,urban,Hindu,152,,581
P582,35,Female,MA,Mahishya,Asst Professor,urban,Hindu,132,,582
P583,31,Female,B.Tech MBA,Kayastha,IT,rural,Hindu,132,,583
P584,33,Female,MA B.Ed,Brahmin,Pharma Co B'loe,urban,Hindu,132,,584
P585,36,Male,MA,Namasudra,MNC-IT,urban,Hindu,132,,585
P586,25,Male,BA B.Ed,Kayastha,Digital Marketting B'lore,rural,Hindu,157,,586
P587,32,Female,MA,SC,MNC-IT,urban,Hindu,152,,587
P588,23,Female,M.Tech,Kayastha,Advocate,urban,Hindu,162,,588
P589,26,Male,MBA,Kayastha,Asst Professor,urban,Hindu,154,,589
P590,32,Female,BA,Kayastha,M.Teach 14LPA,rural,Hindu,132,,590
P591,36,Male,B.Tech MBA,Kayastha,Bank Manager,rural,Hindu,162,,591
P592,22,Male,MSC B.Ed,Brahmin,Working IN U.S.,rural,Hindu,162,,592
P593,35,Female,MBA,Brahmin,Govt job,urban,Hindu,152,,593
P594,22,Female,MBA,Kayastha,MNC,rural,Hindu,157,,594
P595,27,Female,BA,Baisya,MBA 35LPA,rural,Hindu,157,,595
P596,22,Female,MSC B.Ed,Mahishya,Business,rural,Hindu,152,,596
P597,20,Male,PhD,Tili,Professor,rural,Hindu,154,,597
P598,18,Male,IIT,Kayastha,MNC,urban,Hindu,162,,598
P599,19,Male,B.com,Brahmin,MBA-10LPA,rural,Christian,152,,599
P600,30,Female,B.Tech,Brahmin,Asst Professor,urban,Hindu,152,,600
P601,23,Female,MA B.Ed,Banerjee,Asst Professor in Govt College,urban,Hindu,157,,601
P602,37,Female,MBA,Kayastha,Asst Professor,rural,Hindu,157,,602
P603,27,Male,BA B.Ed,Brahmin,MNC-IT,urban,Hindu,162,,603
P604,27,Male,MA,Brahmin,IT,urban,Hindu,157,,604
P605,18,Female,MBA,Brahmin,MBA 35LPA,rural,Hindu,132,,605
P606,37,Male,B.com,Brahmin,Asst Professor,urban,Hindu,162,,606
P607,26,Female,MSC B.Ed,Karmakar,Project Manager at IBM-35LPA,urban,Hindu,152,,607
P608,37,Male,IIT,Brahmin,Working at Indian Oil 14LPA,urban,Hindu,152,,608
P609,25,Male,MBA,Kayastha,B.Tech MBA Pvt 10LPA,rural,Hindu,132,,609
P610,25,Female,MBA,Tili,MBA-10LPA,rural,Hindu,157,,610
P611,26,Male,MSC B.Ed,Namasudra,Govt job,rural,Hindu,157,,611
P612,24,Female,B.Tech,Kayastha,Govt job,urban,Hindu,157,,612
P613,25,Female,"M.SC,PHD",SC,Bank,rural,Hindu,152,,613
P614,21,Female,BSc,Brahmin,IT,urban,Hindu,162,,614
P615,19,Female,MSC B.Ed,Tili,Business,urban,Hindu,132,,615
P616,35,Male,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Hindu,152,,616
P617,30,Male,MBA,Kayastha,IT,urban,Hindu,154,,617
P618,25,Female,MA,Brahmin,Bank Manager,rural,Hindu,152,,618
P619,27,Male,MBA,Sadgop,Project Manager at IBM-35LPA,rural,Hindu,154,,619
P620,20,Male,IIT,Baisya,Professor,urban,Muslim,154,,620
P621,27,Female,B.Tech MBA,Mahishya,Pharma Co B'loe,urban,Hindu,132,,621
P622,33,Male,MBA,Kayastha,MBA 12LPA,urban,Hindu,132,,622
P623,30,Male,B.Tech MBA,Namasudra,Business,rural,Others,162,,623
P624,30,Male,M.Tech,Barujibi,Business,urban,Hindu,132,,624
P625,23,Female,B.Tech MBA,Kayastha,Asst Professor in Govt College,rural,Hindu,152,,625
P626,28,Male,IIT,Kayastha,Bank,urban,Hindu,162,,626
P627,32,Female,M.Tech,Kayastha,Railway Asst. Engineer,urban,Hindu,157,,627
P628,18,Female,IIT,Kayastha,College lecturer,rural,Hindu,154,,628
P629,30,Male,MA,Kayastha,B.Tech 15LPA,urban,Hindu,154,,629
P630,37,Male,"M.Tech,PHD",Brahmin,B.Tech 10LPA,rural,Hindu,157,,630
P631,32,Female,MSC B.Ed,Kayastha,Professor,urban,Hindu,154,,631
P632,27,Female,MBA,Brahmin,MBA-10LPA,rural,Hindu,132,,632
P633,23,Male,"M.SC,PHD",Karmakar,Law Firm,urban,Hindu,154,,633
P634,30,Female,B.Tech,Kayastha,Business,rural,Hindu,132,,634
P635,18,Male,MSC B.Ed,Kayastha,B.Tech 10LPA,rural,Hindu,157,,635
P636,23,Male,Bcom,Kayastha,MNC,rural,Hindu,154,,636
P637,20,Male,IIT,Kayastha,Business,rural,Hindu,132,,637
P638,31,Female,MSC B.Ed,Baisya,Digital Marketting B'lore,rural,Hindu,157,,638
P639,39,Female,MA,Baisya,Railway Asst. Engineer,urban,Hindu,162,,639
P640,26,Female,B.Tech MBA,Kayastha,M.Teach 14LPA,rural,Christian,162,,640
P641,33,Male,MA B.Ed,Kayastha,Business,urban,Hindu,157,,641
P642,31,Male,B.Tech,Kayastha,Business,urban,Hindu,157,,642
P643,32,Female,MBA,Brahmin,IT,urban,Muslim,157,,643
P644,38,Female,B.Tech,Namasudra,MBA 12LPA,rural,Hindu,152,,644
P645,24,Female,BA,Brahmin,Professor,urban,Hindu,152,,645
P646,21,Male,NIT,Kayastha,Working at TCS,urban,Hindu,152,,646
P647,39,Female,B.Tech MBA,Brahmin,Business,urban,Others,152,,647
P648,32,Female,IIT,Banerjee,MNC 9LPA,urban,Hindu,157,,648
P649,34,Female,MSC B.Ed,Brahmin,MNC-IT,rural,Christian,152,,649
P650,32,Female,B.Tech MBA,Namasudra,MBA 35LPA,rural,Hindu,152,,650
P651,31,Female,MBA,Kayastha,MNC-IT,rural,Hindu,162,,651
P652,32,Male,MSC B.Ed,Kayastha,Business,rural,Muslim,157,,652
P653,25,Female,B.Tech MBA,Kayastha,Researcg-Scholar-germany,rural,Hindu,162,,653
P654,38,Female,B.Tech,Kayastha,Govt job,urban,Hindu,162,,654
P655,38,Female,MA B.Ed,Kayastha,Bank,rural,Hindu,152,,655
P656,39,Male,BA,Namasudra,Business,urban,Hindu,132,,656
P657,30,Male,MSC B.Ed,Brahmin,MNC-IT,urban,Hindu,162,,657
P658,27,Male,MSC B.Ed,Mahishya,Working at Indian Oil 14LPA,urban,Hindu,162,,658
P659,37,Male,B.Tech,Kayastha,Researcg-Scholar-germany,urban,Hindu,157,,659
P660,34,Female,NIT,Kayastha,Govt job,rural,Hindu,154,,660
P661,39,Female,LLB,Brahmin,Digital Marketting B'lore,urban,Hindu,152,,661
P662,22,Female,MA,Brahmin,Project Manager at IBM-35LPA,urban,Hindu,154,,662
P663,29,Male,BA,Kayastha,Business,urban,Hindu,154,,663
P664,38,Female,"M.Tech,PHD",Brahmin,MNC-IT,rural,Hindu,162,,664
P665,27,Male,B.Tech,Kayastha,Asst Professor,rural,Hindu,152,,665
P666,22,Male,MBA,Brahmin,Advocate,urban,Hindu,152,,666
P667,29,Female,MA,Brahmin,Working IN U.S.,rural,Hindu,132,,667
P668,22,Male,MSC B.Ed,Kayastha,Asst Professor,urban,Hindu,157,,668
P669,20,Female,MBA,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,132,,669
P670,32,Male,IIT,Kayastha,MNC,urban,Hindu,157,,670
P671,28,Female,IIT,Namasudra,Law Firm,rural,Hindu,154,,671
P672,39,Female,B.Tech MBA,Kayastha,MNC-IT,urban,Hindu,154,,672
P673,27,Male,MSC B.Ed,Sunni,MBA 35LPA,urban,Hindu,152,,673
P674,34,Male,MA,Kayastha,MBA 35LPA,urban,Hindu,157,,674
P675,23,Female,B.Tech MBA,Brahmin,Asst Professor,rural,Hindu,154,,675
P676,26,Female,M.Tech,Kayastha,Digital Marketting B'lore,urban,Hindu,152,,676
P677,31,Male,B.Tech MBA,Sunni,Professor,urban,Hindu,154,,677
P678,29,Female,"M.SC,PHD",Brahmin,Bank Manager,rural,Hindu,157,,678
P679,30,Female,B.Tech,Mahishya,MNC-IT,urban,Hindu,154,,679
P680,33,Female,B.Tech,Kayastha,B.Tech MBA Pvt 10LPA,urban,Hindu,152,,680
P681,23,Female,BA,Brahmin,MNC,urban,Hindu,162,,681
P682,36,Female,B.Tech,Napit,Working at Indian Oil 14LPA,rural,Hindu,157,,682
P683,28,Female,MA B.Ed,Kayastha,Advocate,urban,Hindu,157,,683
P684,35,Female,IIT,Kayastha,B.Tech 10LPA,urban,Hindu,162,,684
P685,31,Female,BSc,Brahmin,IT,rural,Hindu,154,,685
P686,21,Female,MA B.Ed,Kayastha,Business,rural,Hindu,154,,686
P687,28,Male,MBA,Sunni,IT,rural,Hindu,157,,687
P688,23,Female,B.Tech,Kayastha,MNC,rural,Hindu,157,,688
P689,22,Male,B.Tech MBA,Brahmin,MNC,rural,Hindu,162,,689
P690,20,Male,MBBS,Kayastha,Asst Professor,urban,Hindu,154,,690
P691,35,Male,B.Tech,Brahmin,Working IN U.S.,urban,Hindu,152,,691
P692,31,Female,MSC B.Ed,Kayastha,IT,urban,Hindu,162,,692
P693,34,Female,B.Tech,Tantybaya,MNC,rural,Hindu,154,,693
